"location","status_id","created_at","text"
"Lawnside, NJ","1116872400858222597",2019-04-13 01:15:05,"It’s all related:

States like W. Virginia can’t withstand talks of clean energy and the environment because of a Coal dependent economy.  It’s a RED state so anyone who speaks about the environment is an enemy of... https://t.co/jMKYmy4g6j"
"Englewood Cliffs, NJ","1116872391534071808",2019-04-13 01:15:03,"Some optimistic corporate outlooks in the week ahead could lift the stock market to a record https://t.co/EUUrpzRcNZ https://t.co/wGWqsh0nCB"
"Dayton, OH","1116872375335837696",2019-04-13 01:14:59,"An MIT economist says the US has regressed to a developing nation status https://t.co/cwO8sljP4d"
"USA","1116872289226612736",2019-04-13 01:14:38,"@indictmentduck @IvankaTrump @realDonaldTrump @AjitPaiFCC You only want one?
Unemployment lower than 4%
Lowest black &amp; Hispanic unemployment 
Great economy
Create millions of jobs
small rise in wages 
Decrease regulations 
Tax cut for small business 
Attention on opioid crisis 
Free up energy resources 
Criminal Justice Reform
VA reform"
"Manhattan","1116872171857563648",2019-04-13 01:14:10,"Can someone explain how Social Security, which every working person pays into is an entitlement that is hurting the economy. We should be entitled to our receive money that we contributed. Cut the tax breaks to wealthy and gov. handouts to big business. https://t.co/VFTTC3vFRW"
"Texas, USA","1116684368259448833",2019-04-12 12:47:55,"Why Don’t Liberals Like Idea Of Sending Illegal Aliens To Sanctuary Cities? If illegal aliens are a boon to the economy leftists say they are, and commit fewer crimes than Americans why would more of them in cities that protect illegals upset anyone right? https://t.co/nUaCe5Eo4J"
"Texas, USA","1116872053477527552",2019-04-13 01:13:42,"2020 Democrat: We have to de-carbonize our economy for Climate Change! – The Right Scoop https://t.co/PSKvsS4fEl"
"Northern California","1116872053347323905",2019-04-13 01:13:42,"@LisaM3732 They’re not saving their Party, they don’t care about supposed ideaologies...it’s 100% financial.  As long as the economy holds, they’re in. https://t.co/LFImNlwhMT"
"Mansfield, TX","1116872029704212480",2019-04-13 01:13:37,"@ProudMoolie True, in the bible they viewed debt as slavery, I would see it the same, too much distrust in our economy to take debt out with no possible return of profit"
"Kentucky, USA","1116765768639754240",2019-04-12 18:11:22,"@Az99tm @birdieandbetty @MrRobzilla @realDonaldTrump I am willing to discuss. I have an open mind. I just need real statistics. All I know is Obama had significantly higher job creation than trump did even after inheriting a worse economy (search any graph). All I know is that Obama created a program along with Republicans that..."
"Kentucky, USA","1116871954991144967",2019-04-13 01:13:19,"@BadgerinFlorida @FistofNietzsche @birdieandbetty @MrRobzilla @realDonaldTrump Again the recession was horrendous. According to Mankiw, a conservative leaning economist, that was closest to the Great Depression. Even mankiw, a republican credited Obama for helping spur the economy. This is taught in his textbook entitled Principles of Economics"
"Kentucky, USA","1116764660806582274",2019-04-12 18:06:58,"@Maddrummer13 @birdieandbetty @MrRobzilla @realDonaldTrump Please use statistics not made up opinions. I can point to many graphs that show how Obama had significantly better job growths. Trump bragged about a 3% quarter, Obama had 3 in a row. Obama inherited a bad economy from Bush which was under a recession. He turned that into a boom"
"New York","1116871730792927233",2019-04-13 01:12:25,"@Ange_Amene If you are accusing @ewarren of racism and white privilege etc. you clearly haven’t been paying attention to her bold proposals to restructure our economy. Support the candidate of your choice, but you can do that without gratuitously dragging Warren."
"Duluth, MN USA","1116871583757414400",2019-04-13 01:11:50,"@Photo59Smart @justin42310 @paulkrugman It's not a rigged economy. Virtually anyone can buy into the US market for almost nothing and share in its profits and gains, just like richer people do."
"West Des Moines, IA","1116871349203558400",2019-04-13 01:10:54,"@theJoshBanks Double T's and double S's? In this economy?"
"The Moon","1116871348817502209",2019-04-13 01:10:54,"@MariekeWalsh @GregRickford How about all the facts you are getting wrong about the carbon tax. You realize an economist won a Nobel Prize for his work/study in the field of .... carbon taxing.
The real shocker, he found it's the only way to sustainably grow an economy while reducing your carbon footprint."
"United States","1116871335924457475",2019-04-13 01:10:51,"Warren’s campaign has rolled out a series of detailed policy proposals, outlining structural changes to major industries, government functions, &amp; regulatory procedures that would overhaul the economy in favor of the working class. https://t.co/lQAyZeVEiH"
"Utah, USA","1116871241669865472",2019-04-13 01:10:29,"@suegquilts Yet again, he’s the CEO of a company that moves $6 trillion a day, so you could argue he’s over seeing a vital financial artery of our global economy."
"Oakland, CA","1116870950039904256",2019-04-13 01:09:19,"The #Top5(ish) things you need to read this week to understand #Tech’s impact on our economy. Curated by @TEcollab's Executive Director @cbracy (THREAD<U+2B07><U+FE0F>)"
"Oakland, CA","1116871238301798400",2019-04-13 01:10:28,"3. San Francisco’s booming economy is exacerbating the racial wealth gap: https://t.co/Q6XgJs97Ly"
"San Francisco","1116871232455172097",2019-04-13 01:10:26,"@gruber Also an idiot who has been completely wrong about the economy for over 20 years"
"Gorham nh","1116871154818531328",2019-04-13 01:10:08,"Falling Tax Refunds Could Take Down Trump — and the Economy https://t.co/tJg1de4VU0"
"San Diego, CA","1116871152276606976",2019-04-13 01:10:07,"@trumpin4 @NightlyPolitics “Apparently” good stock market doesn’t mean a good economy for the middle class. Cutting taxes for the wealthy  1% didn’t benefit the middle class.  Trump cares about Trump. Follow the money facts of he Multiple dealings with the Saudis\Russians Hate crimes up 280%"
"United States of America","1116871088951238656",2019-04-13 01:09:52,"@realDonaldTrump Thank you President Trump! Thank goodness crooked Hillary lost because our economy would be in the tank if she were President! You found the magic wand that Obama could never find. <U+0001F1FA><U+0001F1F8> https://t.co/3TSgjVrSKf"
"Toronto","1116870858096562177",2019-04-13 01:08:57,"IMF Warns Policymakers to ‘Do No Harm’ as World Economy Wobbles  https://t.co/2vgJ3fj8kg"
"Los Angeles, CA","1116870847824826368",2019-04-13 01:08:55,"Bitcoin holding at about $5,000.
https://t.co/Fz8CdUZ8lP
For the latest in investing, politics and the economy: https://t.co/lxeHYX3lDz https://t.co/aO9hhj9f1K"
"Salem, MA","1116870728689901569",2019-04-13 01:08:26,"@RepDanCrenshaw Andrew Yang is going to drop all of you into the dustbin of history. Your cheap nationalistic posturing is a thin mask on your inability to propose A-N-Y-T-H-I-N-G useful for the 21st Century challenges of an automated economy."
"Nevada, USA","1116870723190935552",2019-04-13 01:08:25,"@NevadaPolicyRI So, in other words NPRI does not wish State Workers other than top managers to contribute to the:   https://t.co/R46P76cwYo in a robust economy.  Only to have Wynn’s &amp; Sheldon’s money go outside of Nevada.  Right?"
"DUHvolvinNation KnownAsFlorida","1116868635732193282",2019-04-13 01:00:07,"@Lawrence 'KIND Fund'=WinWinWin eg 2 <U+2B07>immigrants frm SouthoBorder
KIND helps Ed Economy+ PR w/USA 4mere $Millions
2)MDs not DEA run medicine=Science [Art1:Sect8]decriminalizing w/MDs as THE experts= Cheaper= <U+2B07>DrugLords
3)<U+2B07>Guns frm USA
@AOC @SenSanders @TYTPolitics @justicedems"
"DUHvolvinNation KnownAsFlorida","1116869345064493058",2019-04-13 01:02:56,"@TheLastWord KIND Fund= WinWinWin eg 2 <U+2B07>immigrants frm SouthoBorder
KIND helps Ed Economy+ PR w/USA 4mere $Millions
2)MDs not DEA run medicine=Science [Art1:Sect8]decriminalizing w/MDs as THE experts= Cheaper= <U+2B07>DrugLords
3)<U+2B07>Guns frm USA
@SenWarren @MSNBC @franifio @IlhanMN @UN"
"DUHvolvinNation KnownAsFlorida","1116870683143938048",2019-04-13 01:08:15,"@Lawrence KINDfund= WinWinWin eg 2 <U+2B07>immigrants frm SouthoBorder
KIND helps Ed Economy+ PR w/USA 4mere Millions
-MDs not DEA run medicine=Science [Art1:Sect8]decriminalizing w/MDs as THE experts= Cheaper= <U+2B07>DrugLords
- <U+2B07>Guns frm USA
@MoishesMom @HipHopMatrix @HispanicCaucus
4GMD"
"Los Angeles","1116870667641614336",2019-04-13 01:08:12,"@FuckYourEmojis Maybe flying economy is how she can still afford all that stuff?"
"Raleigh, NC","1116870636440309760",2019-04-13 01:08:04,"#Trump fails as trade warrior and gets out negotiated by despots!  China has successfully reduced the effects of trade war with the U.S. <U+2066>@NCGOP<U+2069> <U+2066>@SenThomTillis<U+2069> <U+2066>@SenatorBurr<U+2069> <U+2066>@RepMarkMeadows<U+2069> #ncga #ncpol <U+2066>@virginiafoxx<U+2069> https://t.co/rTFKw0aK9a"
"Evans, Georgia","1116870511357722626",2019-04-13 01:07:35,"Maxine Waters Grilled Bank Executives over Loans They No Longer Make https://t.co/2L2YJ82TtQ via @BreitbartNews"
"Evans, Georgia","1116866190805172224",2019-04-13 00:50:24,"Washington Post: DHS Blocks White House Plan to Bus Migrants into Democrats’ Districts https://t.co/B1nHzIt25o via @BreitbartNews"
"greensburg,pa.","1116870296903008256",2019-04-13 01:06:43,"Greenspan says economy will slow under growing entitlements https://t.co/JDcxjBW8r4 entitlements, that's a sad, sick joke. Greenspan, how about military spending? we spend more than the rest of the combined. We can afford  bullets but not food, shelter or health care. Shameful."
"Miami Lakes, FL","1116870257023516672",2019-04-13 01:06:34,"@Noodoggy @pdamerica @HowardSchultz @BernieSanders You don't have to be a socialist to support single-payer healthcare. Health care costs are a cancer on our capitalist economy. Moving toward world average prices would make us more competitive in every industry. I'm not sure how this became controversial to observe."
"New England","1116870256557998082",2019-04-13 01:06:34,"Alan Greenspan says economy will start to fade 'very dramatically' because of entitlement burden https://t.co/qmTwRSKz6m https://t.co/ZoVZHDfp5n"
"Bremerton WA","1116870221833236480",2019-04-13 01:06:25,"@prchovanec That is not a natural occurrence. Monopolies don’t last long because there is strong anti trust. When there is not monopolies do last long, kill industries and areas of the country and reduce the potential growth of the economy"
"Portland, OR","1116870120322682885",2019-04-13 01:06:01,"@BillCarl305 @realDonaldTrump - The economy is riding the same wave Obama started back in 2009 when we were in the last GOP-caused recession
- GOP ""small government"" = massive trade deficits and trillion dollar budget deficits
- Electing Trump won't convince anybody the public isn't stupid"
"Orlando, FL","1116870115184861184",2019-04-13 01:06:00,"AfDB president makes case for increased U.S. investment in Africa | IOL Business Report https://t.co/2okpdaX1c2"
